"Branch","Location","Accounting Document No","Document No","Posting Date","Created Date","Created By","Order No","Order Date","Party Code","Party Name","GL Code","GL Name","Transaction Type","Type(Dr/Cr)","Amount","Clearing Document No","Clearing Document Date","Cleared By"
"West Bengal","Barasat","9900000379","INV202303036516","03-03-2023","03-03-2023 18:46:18","Mr.Guria","-","03-03-2023","-","-","20304006","Output CGST","Sales","CR","-1350.00","-","-","-"
"West Bengal","Barasat","9900000379","INV202303036516","03-03-2023","03-03-2023 18:46:18","Mr.Guria","-","03-03-2023","-","-","20304007","Output SGST","Sales","CR","-1350.00","-","-","-"
"West Bengal","Barasat","9900000379","INV202303036516","03-03-2023","03-03-2023 18:46:18","Mr.Guria","-","03-03-2023","-","-","40104000","Consumption of SFG","Sales","CR","-15000.00","-","-","-"
"West Bengal","Barasat","9900000378","INV202303037124","03-03-2023","03-03-2023 18:42:33","Mr.Guria","-","03-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","16888.00","-","-","-"
"West Bengal","Barasat","9900000378","INV202303037124","03-03-2023","03-03-2023 18:42:33","Mr.Guria","-","03-03-2023","-","-","20304005","Output IGST","Sales","CR","-288.00","-","-","-"
"West Bengal","Barasat","9900000378","INV202303037124","03-03-2023","03-03-2023 18:42:33","Mr.Guria","-","03-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-15000.00","-","-","-"
"West Bengal","Barasat","9900000378","INV202303037124","03-03-2023","03-03-2023 18:42:33","Mr.Guria","-","03-03-2023","-","-","40104000","Consumption of SFG","Sales","CR","-1600.00","-","-","-"
"West Bengal","Barasat","9900000377","INV202303036631","03-03-2023","03-03-2023 18:40:14","Mr.Guria","-","03-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","11811.80","-","-","-"
"West Bengal","Barasat","9900000377","INV202303036631","03-03-2023","03-03-2023 18:40:14","Mr.Guria","-","03-03-2023","-","-","20304005","Output IGST","Sales","CR","-1801.80","-","-","-"
"West Bengal","Barasat","9900000377","INV202303036631","03-03-2023","03-03-2023 18:40:14","Mr.Guria","-","03-03-2023","-","-","40104000","Consumption of SFG","Sales","CR","-10010.00","-","-","-"
"West Bengal","Barasat","9900000376","INV202303031488","03-03-2023","03-03-2023 18:35:41","Mr.Guria","-","03-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","59000.00","-","-","-"
"West Bengal","Barasat","9900000376","INV202303031488","03-03-2023","03-03-2023 18:35:41","Mr.Guria","-","03-03-2023","-","-","20304005","Output IGST","Sales","CR","-9000.00","-","-","-"
"West Bengal","Barasat","9900000376","INV202303031488","03-03-2023","03-03-2023 18:35:41","Mr.Guria","-","03-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-50000.00","-","-","-"
"West Bengal","Barasat","9900000375","INV202303031131","03-03-2023","03-03-2023 18:23:36","Mr.Guria","-","03-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","686.76","-","-","-"
"West Bengal","Barasat","9900000375","INV202303031131","03-03-2023","03-03-2023 18:23:36","Mr.Guria","-","03-03-2023","-","-","20304006","Output CGST","Sales","CR","-52.38","-","-","-"
"West Bengal","Barasat","9900000375","INV202303031131","03-03-2023","03-03-2023 18:23:36","Mr.Guria","-","03-03-2023","-","-","20304007","Output SGST","Sales","CR","-52.38","-","-","-"
"West Bengal","Barasat","9900000375","INV202303031131","03-03-2023","03-03-2023 18:23:36","Mr.Guria","-","03-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-582.00","-","-","-"
"West Bengal","Barasat","9900000374","INV202303031131","03-03-2023","03-03-2023 18:23:36","Mr.Guria","-","03-03-2023","-","-","40101000","COGS","Sales","DR","582.00","-","-","-"
"West Bengal","Barasat","9900000373","INV202303039824","03-03-2023","03-03-2023 18:09:37","Mr.Guria","-","03-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","118.00","-","-","-"
"West Bengal","Barasat","9900000373","INV202303039824","03-03-2023","03-03-2023 18:09:37","Mr.Guria","-","03-03-2023","-","-","20304006","Output CGST","Sales","CR","-9.00","-","-","-"
"West Bengal","Barasat","9900000373","INV202303039824","03-03-2023","03-03-2023 18:09:37","Mr.Guria","-","03-03-2023","-","-","20304007","Output SGST","Sales","CR","-9.00","-","-","-"
"West Bengal","Barasat","9900000373","INV202303039824","03-03-2023","03-03-2023 18:09:37","Mr.Guria","-","03-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-100.00","-","-","-"
"West Bengal","Barasat","9900000372","INV202303039824","03-03-2023","03-03-2023 18:09:37","Mr.Guria","-","03-03-2023","-","-","40101000","COGS","Sales","DR","100.00","-","-","-"
"West Bengal","Barasat","9900000371","INV202303037865","03-03-2023","03-03-2023 18:05:33","Mr.Guria","-","03-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","118.00","-","-","-"
"West Bengal","Barasat","9900000371","INV202303037865","03-03-2023","03-03-2023 18:05:33","Mr.Guria","-","03-03-2023","-","-","20304006","Output CGST","Sales","CR","-9.00","-","-","-"
"West Bengal","Barasat","9900000371","INV202303037865","03-03-2023","03-03-2023 18:05:33","Mr.Guria","-","03-03-2023","-","-","20304007","Output SGST","Sales","CR","-9.00","-","-","-"
"West Bengal","Barasat","9900000371","INV202303037865","03-03-2023","03-03-2023 18:05:33","Mr.Guria","-","03-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-100.00","-","-","-"
"West Bengal","Barasat","9900000370","INV202303037865","03-03-2023","03-03-2023 18:05:33","Mr.Guria","-","03-03-2023","-","-","40101000","COGS","Sales","DR","100.00","-","-","-"
"West Bengal","Barasat","9900000369","INV202303031968","03-03-2023","03-03-2023 18:01:02","Mr.Guria","-","03-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","118.00","-","-","-"
"West Bengal","Barasat","9900000369","INV202303031968","03-03-2023","03-03-2023 18:01:02","Mr.Guria","-","03-03-2023","-","-","20304006","Output CGST","Sales","CR","-9.00","-","-","-"
"West Bengal","Barasat","9900000369","INV202303031968","03-03-2023","03-03-2023 18:01:02","Mr.Guria","-","03-03-2023","-","-","20304007","Output SGST","Sales","CR","-9.00","-","-","-"
"West Bengal","Barasat","9900000369","INV202303031968","03-03-2023","03-03-2023 18:01:02","Mr.Guria","-","03-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-100.00","-","-","-"
"West Bengal","Barasat","9900000368","INV202303031968","03-03-2023","03-03-2023 18:01:02","Mr.Guria","-","03-03-2023","-","-","40101000","COGS","Sales","DR","100.00","-","-","-"
"West Bengal","Barasat","9900000367","INV202303039416","03-03-2023","03-03-2023 17:59:37","Mr.Guria","-","03-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","1180.00","-","-","-"
"West Bengal","Barasat","9900000367","INV202303039416","03-03-2023","03-03-2023 17:59:37","Mr.Guria","-","03-03-2023","-","-","20304007","Output SGST","Sales","CR","-90.00","-","-","-"
"West Bengal","Barasat","9900000367","INV202303039416","03-03-2023","03-03-2023 17:59:37","Mr.Guria","-","03-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-1000.00","-","-","-"
"West Bengal","Barasat","9900000367","INV202303039416","03-03-2023","03-03-2023 17:59:37","Mr.Guria","-","03-03-2023","-","-","20304006","Output CGST","Sales","CR","-90.00","-","-","-"
"West Bengal","Barasat","9900000366","INV202303039416","03-03-2023","03-03-2023 17:59:37","Mr.Guria","-","03-03-2023","-","-","40101000","COGS","Sales","DR","1000.00","-","-","-"
"West Bengal","Barasat","9900000365","RB/5103/22-23","03-03-2023","03-03-2023 17:07:16","Super User","-","20-01-2023","-","-","40104000","Consumption of SFG","Purchase","DR","600.00","-","-","-"
"West Bengal","Barasat","9900000365","RB/5103/22-23","03-03-2023","03-03-2023 17:07:16","Super User","-","20-01-2023","-","-","20301002","SR/IR","Purchase","CR","-600.00","-","-","-"
"West Bengal","Barasat","9900000364","INV202303036308","03-03-2023","03-03-2023 16:55:51","Mr.Guria","-","03-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","118.00","-","-","-"
"West Bengal","Barasat","9900000364","INV202303036308","03-03-2023","03-03-2023 16:55:51","Mr.Guria","-","03-03-2023","-","-","20304005","Output IGST","Sales","CR","-18.00","-","-","-"
"West Bengal","Barasat","9900000364","INV202303036308","03-03-2023","03-03-2023 16:55:51","Mr.Guria","-","03-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-100.00","-","-","-"
"West Bengal","Barasat","9900000363","INV202303036308","03-03-2023","03-03-2023 16:55:51","Mr.Guria","-","03-03-2023","-","-","40101000","COGS","Sales","DR","100.00","-","-","-"
"West Bengal","Barasat","9900000362","DSTFI115","03-03-2023","03-03-2023 16:01:22","Mr.Guria","-","09-01-2023","-","-","20301002","SR/IR","Purchase","DR","54000.00","-","-","-"
"West Bengal","Barasat","9900000362","DSTFI115","03-03-2023","03-03-2023 16:01:22","Mr.Guria","-","09-01-2023","-","-","20304003","Input IGST","Purchase","DR","9720.00","-","-","-"
"West Bengal","Barasat","9900000362","DSTFI115","03-03-2023","03-03-2023 16:01:22","Mr.Guria","-","09-01-2023","-","-","20301000","Trade Payables","Purchase","CR","-58320.00","-","-","-"
"West Bengal","Barasat","9900000362","DSTFI115","03-03-2023","03-03-2023 16:01:22","Mr.Guria","-","09-01-2023","-","-","20304004","TDS Payable","Purchase","CR","-5400.00","-","-","-"
"West Bengal","Barasat","9900000361","DSTFI115","03-03-2023","03-03-2023 16:00:17","Mr.Guria","-","09-01-2023","-","-","40104000","Consumption of SFG","Purchase","DR","54000.00","-","-","-"
"West Bengal","Barasat","9900000361","DSTFI115","03-03-2023","03-03-2023 16:00:17","Mr.Guria","-","09-01-2023","-","-","20301002","SR/IR","Purchase","CR","-54000.00","-","-","-"
"West Bengal","Barasat","9900000360","INV202303039379","03-03-2023","03-03-2023 12:52:16","Mr.Guria","-","03-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","590000.00","-","-","-"
"West Bengal","Barasat","9900000360","INV202303039379","03-03-2023","03-03-2023 12:52:16","Mr.Guria","-","03-03-2023","-","-","20304005","Output IGST","Sales","CR","-90000.00","-","-","-"
"West Bengal","Barasat","9900000360","INV202303039379","03-03-2023","03-03-2023 12:52:16","Mr.Guria","-","03-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-500000.00","-","-","-"
"West Bengal","Barasat","9900000359","INV202303039379","03-03-2023","03-03-2023 12:52:16","Mr.Guria","-","03-03-2023","-","-","40101000","COGS","Sales","DR","500000.00","-","-","-"
"West Bengal","Barasat","9900000358","INV202303036592","03-03-2023","03-03-2023 12:50:33","Mr.Guria","-","03-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","118.00","-","-","-"
"West Bengal","Barasat","9900000358","INV202303036592","03-03-2023","03-03-2023 12:50:33","Mr.Guria","-","03-03-2023","-","-","20304005","Output IGST","Sales","CR","-18.00","-","-","-"
"West Bengal","Barasat","9900000358","INV202303036592","03-03-2023","03-03-2023 12:50:33","Mr.Guria","-","03-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-100.00","-","-","-"
"West Bengal","Barasat","9900000357","INV202303036592","03-03-2023","03-03-2023 12:50:33","Mr.Guria","-","03-03-2023","-","-","40101000","COGS","Sales","DR","100.00","-","-","-"
"West Bengal","Barasat","9900000356","INV202303035497","03-03-2023","03-03-2023 11:34:29","Mr.Guria","-","04-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","1000.00","-","-","-"
"West Bengal","Barasat","9900000356","INV202303035497","03-03-2023","03-03-2023 11:34:29","Mr.Guria","-","04-03-2023","-","-","20304006","Output CGST","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000356","INV202303035497","03-03-2023","03-03-2023 11:34:29","Mr.Guria","-","04-03-2023","-","-","20304007","Output SGST","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000356","INV202303035497","03-03-2023","03-03-2023 11:34:29","Mr.Guria","-","04-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-1000.00","-","-","-"
"West Bengal","Barasat","9900000355","INV202303035497","03-03-2023","03-03-2023 11:34:29","Mr.Guria","-","04-03-2023","-","-","40101000","COGS","Sales","DR","1000.00","-","-","-"
"West Bengal","Barasat","9900000354","INV202303039694","03-03-2023","03-03-2023 11:29:13","Mr.Guria","-","28-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","1000.00","-","-","-"
"West Bengal","Barasat","9900000354","INV202303039694","03-03-2023","03-03-2023 11:29:13","Mr.Guria","-","28-02-2023","-","-","20304006","Output CGST","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000354","INV202303039694","03-03-2023","03-03-2023 11:29:13","Mr.Guria","-","28-02-2023","-","-","20304007","Output SGST","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000354","INV202303039694","03-03-2023","03-03-2023 11:29:13","Mr.Guria","-","28-02-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-1000.00","-","-","-"
"West Bengal","Barasat","9900000353","INV202303039694","03-03-2023","03-03-2023 11:29:13","Mr.Guria","-","28-02-2023","-","-","40101000","COGS","Sales","DR","1000.00","-","-","-"
"West Bengal","Barasat","9900000352","INV202303033279","03-03-2023","03-03-2023 11:28:48","Mr.Guria","-","03-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","1000.00","-","-","-"
"West Bengal","Barasat","9900000352","INV202303033279","03-03-2023","03-03-2023 11:28:48","Mr.Guria","-","03-03-2023","-","-","20304006","Output CGST","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000352","INV202303033279","03-03-2023","03-03-2023 11:28:48","Mr.Guria","-","03-03-2023","-","-","20304007","Output SGST","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000352","INV202303033279","03-03-2023","03-03-2023 11:28:48","Mr.Guria","-","03-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-1000.00","-","-","-"
"West Bengal","Barasat","9900000351","INV202303033279","03-03-2023","03-03-2023 11:28:48","Mr.Guria","-","03-03-2023","-","-","40101000","COGS","Sales","DR","1000.00","-","-","-"
"West Bengal","Barasat","9900000350","INV202303035615","03-03-2023","03-03-2023 11:24:57","Mr.Guria","-","01-03-2023","-","-","10101000","Sundry Debtors","Sales","DR","118.00","-","-","-"
"West Bengal","Barasat","9900000350","INV202303035615","03-03-2023","03-03-2023 11:24:57","Mr.Guria","-","01-03-2023","-","-","30101000","Domestic Good Sales","Sales","CR","-100.00","-","-","-"
"West Bengal","Barasat","9900000350","INV202303035615","03-03-2023","03-03-2023 11:24:57","Mr.Guria","-","01-03-2023","-","-","20304005","Output IGST","Sales","CR","-18.00","-","-","-"
"West Bengal","Barasat","9900000349","INV202303035615","03-03-2023","03-03-2023 11:24:57","Mr.Guria","-","01-03-2023","-","-","40101000","COGS","Sales","DR","100.00","-","-","-"
"West Bengal","Barasat","9900000348","RM/01-23/PP0401","02-03-2023","02-03-2023 20:23:32","Super User","-","31-01-2023","-","-","20301002","SR/IR","Purchase","DR","5001.98","-","-","-"
"West Bengal","Barasat","9900000348","RM/01-23/PP0401","02-03-2023","02-03-2023 20:23:32","Super User","-","31-01-2023","-","-","20304003","Input IGST","Purchase","DR","900.46","-","-","-"
"West Bengal","Barasat","9900000348","RM/01-23/PP0401","02-03-2023","02-03-2023 20:23:32","Super User","-","31-01-2023","-","-","20301000","Trade Payables","Purchase","CR","-5302.24","-","-","-"
"West Bengal","Barasat","9900000348","RM/01-23/PP0401","02-03-2023","02-03-2023 20:23:32","Super User","-","31-01-2023","-","-","20304004","TDS Payable","Purchase","CR","-600.20","-","-","-"
"West Bengal","Barasat","9900000347","RM/01-23/PP0401","02-03-2023","02-03-2023 20:20:17","Super User","-","31-01-2023","-","-","40104000","Consumption of SFG","Purchase","DR","5001.98","-","-","-"
"West Bengal","Barasat","9900000347","RM/01-23/PP0401","02-03-2023","02-03-2023 20:20:17","Super User","-","31-01-2023","-","-","20301002","SR/IR","Purchase","CR","-5001.98","-","-","-"
"West Bengal","Barasat","9900000346","RM/01-23/PP0401","02-03-2023","02-03-2023 20:11:58","Super User","-","31-01-2023","-","-","40104000","Consumption of SFG","Purchase","DR","5001.98","-","-","-"
"West Bengal","Barasat","9900000346","RM/01-23/PP0401","02-03-2023","02-03-2023 20:11:58","Super User","-","31-01-2023","-","-","20301002","SR/IR","Purchase","CR","-5001.98","-","-","-"
"West Bengal","Barasat","9900000345","RM/01-23/PP0401","02-03-2023","02-03-2023 19:41:26","Super User","-","31-01-2023","-","-","40104000","Consumption of SFG","Purchase","DR","5001.98","-","-","-"
"West Bengal","Barasat","9900000345","RM/01-23/PP0401","02-03-2023","02-03-2023 19:41:26","Super User","-","31-01-2023","-","-","20301002","SR/IR","Purchase","CR","-5001.98","-","-","-"
"West Bengal","Barasat","9900000344","CAL2223DD003887","02-03-2023","02-03-2023 11:00:16","Super User","-","26-01-2023","-","-","20304001","Input CGST","Purchase","DR","1499.49","-","-","-"
"West Bengal","Barasat","9900000344","CAL2223DD003887","02-03-2023","02-03-2023 11:00:16","Super User","-","26-01-2023","-","-","20304002","Input SGST","Purchase","DR","1499.49","-","-","-"
"West Bengal","Barasat","9900000344","CAL2223DD003887","02-03-2023","02-03-2023 11:00:16","Super User","-","26-01-2023","-","-","20301000","Trade Payables","Purchase","CR","-2998.98","-","-","-"
"West Bengal","Barasat","9900000343","INV2023/104","01-03-2023","01-03-2023 21:22:27","Super User","PO2302028","22-02-2023","-","-","20301001","GR/IR","Purchase","DR","240000.00","-","-","-"
"West Bengal","Barasat","9900000343","INV2023/104","01-03-2023","01-03-2023 21:22:27","Super User","PO2302028","22-02-2023","-","-","20304003","Input IGST","Purchase","DR","43200.00","-","-","-"
"West Bengal","Barasat","9900000343","INV2023/104","01-03-2023","01-03-2023 21:22:27","Super User","PO2302028","22-02-2023","-","-","20301000","Trade Payables","Purchase","CR","-283200.00","-","-","-"
"West Bengal","Barasat","9900000342","INV2023/104","01-03-2023","01-03-2023 21:21:24","Super User","PO2302028","22-02-2023","-","-","20301001","GR/IR","Purchase","DR","240000.00","-","-","-"
"West Bengal","Barasat","9900000342","INV2023/104","01-03-2023","01-03-2023 21:21:24","Super User","PO2302028","22-02-2023","-","-","20304003","Input IGST","Purchase","DR","43200.00","-","-","-"
